Data_de_Nascimento;Sexo;Renda_Familiar;Recebe_Auxilio;Q_Reprovacoes
16/06/1982;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;2
19/03/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
26/07/1999;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
07/12/1999;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
21/03/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
09/05/1992;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;5
25/01/1995;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;6
22/04/1994;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
04/04/1994;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;3
16/05/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;2
03/07/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;5
21/06/1989;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;5
01/11/1979;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
22/07/1998;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);AUXÍLIO DIDÁTICO-PEDAGÓGICO;2
14/05/1993;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;8
19/05/1992;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;2
06/11/1996;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO MORADIA;4
20/01/1995;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;3
23/12/1991;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;2
02/07/1984;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;7
12/07/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
20/09/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;17
29/09/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
14/06/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
23/10/1985;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);BOLSA APOIO AO ESPORTE;13
01/01/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;14
07/03/1989;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;3
11/03/1988;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;8
14/07/1983;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
23/06/1970;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;11
28/05/1997;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;1
07/02/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;9
27/09/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
28/04/1995;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;1
03/10/1990;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;10
18/04/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;15
03/05/1991;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
11/09/1995;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;17
12/07/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;4
17/02/1997;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO DIDÁTICO-PEDAGÓGICO;
30/12/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;
30/07/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO TRANSPORTE;5
05/09/1997;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;8
13/09/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;12
18/05/1998;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;5
08/02/1995;M;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;13
03/01/1997;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;4
27/08/1997;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);AUXÍLIO MORADIA;
27/11/1995;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
27/05/1977;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;10
28/07/1994;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;6
26/07/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;3
21/07/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
09/06/1992;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);4
04/12/1995;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;8
24/09/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
15/06/1994;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;12
29/08/1991;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;7
04/10/1992;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;9
20/01/1990;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;19
02/08/1991;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;22
10/09/1999;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
01/09/1998;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);
15/01/1994;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;5
27/09/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
06/03/1989;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;6
28/08/1998;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
11/02/1996;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;3
12/12/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
04/01/2000;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
18/08/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;1
16/09/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
25/05/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);MORADIA ESTUDANTIL (EXCETO ANGICOS);12
04/12/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
28/06/1990;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
27/07/1993;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;4
02/11/1992;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;6
27/11/1996;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;1
18/01/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);7
11/08/1988;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;6
09/11/1995;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;21
16/01/1999;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
09/06/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);3
28/07/1994;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
26/05/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;
09/04/1999;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;2
26/02/1991;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;12
24/10/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;
02/11/1996;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;
19/02/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
06/12/1999;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
15/01/1993;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;3
15/01/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
19/12/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
04/04/1987;M;Renda familiar acima de 20 Salários Mínimos - (13.560,00 ou mais);;2
04/09/1998;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO MORADIA;1
04/06/1984;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;32
14/04/1994;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;4
20/03/1975;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;8
15/08/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
28/12/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);6
11/01/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO MORADIA;
18/04/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
27/11/1991;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
30/10/1991;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;8
12/02/1975;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
09/05/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;1
28/05/1997;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;4
25/11/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
30/04/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;
09/03/1993;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;7
03/02/1989;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
10/12/1991;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
20/09/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
25/08/1994;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;2
23/01/1991;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
28/07/1997;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;5
06/07/1988;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;9
03/04/1995;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;15
31/12/1993;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
27/11/1991;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;17
28/01/1997;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);AUXÍLIO DIDÁTICO-PEDAGÓGICO;
30/04/1995;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;6
15/06/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
29/05/1997;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
12/09/1996;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
18/11/1993;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
11/05/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;3
02/10/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);BOLSA PERMANÊNCIA ACADÊMICA;5
13/06/1990;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);1
06/06/1999;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;
17/07/1990;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;6
20/08/1992;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;18
25/11/1983;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
02/09/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;
19/05/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;14
09/06/1980;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
26/03/1989;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;9
07/12/1994;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
18/11/1987;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
25/04/1988;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;23
24/11/1990;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;4
07/10/1996;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;5
01/07/1995;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
15/08/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
01/03/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
21/05/1988;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;2
12/12/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;5
10/01/1992;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
07/06/1991;M;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;
10/04/1994;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;20
20/07/2000;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
29/04/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);
06/05/1982;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;6
12/09/1994;M;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;
18/10/1989;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
28/06/1990;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;2
06/09/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;20
09/05/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;16
23/08/1999;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
02/11/1991;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;1
28/11/1993;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;6
30/05/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO DIDÁTICO-PEDAGÓGICO;5
09/12/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
27/07/1991;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;21
28/09/1996;F;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;4
28/01/2000;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;2
08/09/1997;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;7
25/07/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;10
28/02/1961;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;4
05/09/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
11/11/1996;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;2
08/11/1991;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;1
01/09/1991;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;33
28/01/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
02/05/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
24/03/1999;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
04/08/1997;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
17/03/1995;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);AUXÍLIO MORADIA;25
11/02/1994;F;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;3
13/11/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
19/12/1996;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
27/04/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;2
12/10/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;31
10/02/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;8
12/02/2000;M;Renda familiar acima de 20 Salários Mínimos - (13.560,00 ou mais);;
06/09/1993;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;1
26/04/1984;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
06/05/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;1
30/11/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
22/09/1995;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;7
12/12/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;6
03/11/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);2
11/05/1998;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;4
16/04/1984;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
22/02/1990;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;14
20/08/1994;F;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;
20/05/1999;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);3
02/02/1988;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
28/09/1998;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;5
25/02/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;21
26/03/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
29/03/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;8
30/06/1995;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;11
02/04/1990;M;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;4
03/10/1994;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO AO PORTADOR DE NEC. ESPECIAIS;16
15/02/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;3
26/07/1994;M;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;5
04/05/1982;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;9
15/06/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;3
19/07/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
09/01/1996;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO TRANSPORTE;1
14/10/1986;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;5
21/08/1992;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);BOLSA APOIO AO ESPORTE;7
25/07/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
04/01/1991;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
05/10/1995;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;14
19/11/1995;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;14
12/09/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
12/02/1997;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;7
25/06/1996;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;2
05/03/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;7
14/03/1992;M;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;1
22/05/2000;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;1
07/12/1994;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;3
25/11/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);5
05/10/1978;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;4
20/07/1981;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;12
05/05/1982;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;7
13/09/1998;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
13/06/1990;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
15/04/1998;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);6
07/10/1991;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;1
15/01/1999;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
21/08/1997;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;5
25/09/1984;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;1
01/06/1995;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;3
12/03/1978;M;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;
07/03/1992;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
03/08/1993;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
